Date,Time,date_and_time,Day,Month,Year,Hour,Minute,Ta_h_oxbox,MR_h,MR_g_h,Note_MR,energetic_state,Ti_iBut,Ta_iBut,Tskin_h,Note_Temp,Measurment_No,ID_individual,oxbox,Index
16.10.2009,21:00,16.10.2009 21:00,16,10,2009,21,0,5,15.86,0.79,shallow torpor,-1,8.7,5.1,-9999,kein Tskin vorhanden,1,HM 14A,1,31
16.10.2009,22:00,16.10.2009 22:00,16,10,2009,22,0,5.1,42.41,2.11,normotherm,1,10.2,5.6,-9999,kein Tskin vorhanden,1,HM 14A,1,32
16.10.2009,23:00,16.10.2009 23:00,16,10,2009,23,0,5.5,52.78,2.62,normotherm,1,9.2,6.1,-9999,kein Tskin vorhanden,1,HM 14A,1,33
17.10.2009,00:00,17.10.2009 00:00,17,10,2009,0,0,5.8,65.1,3.23,normotherm,1,9.2,6.1,-9999,kein Tskin vorhanden,1,HM 14A,1,34
17.10.2009,01:00,17.10.2009 01:00,17,10,2009,1,0,6.2,60.35,3,normotherm,1,8.7,6.6,-9999,kein Tskin vorhanden,1,HM 14A,1,35
17.10.2009,02:00,17.10.2009 02:00,17,10,2009,2,0,6.3,48.24,2.4,normotherm,1,8.7,6.6,-9999,kein Tskin vorhanden,1,HM 14A,1,36
17.10.2009,03:00,17.10.2009 03:00,17,10,2009,3,0,6.4,64.55,3.21,normotherm,1,8.7,6.1,-9999,kein Tskin vorhanden,1,HM 14A,1,37
17.10.2009,04:00,17.10.2009 04:00,17,10,2009,4,0,6,83.83,4.16,normotherm,1,8.7,5.6,-9999,kein Tskin vorhanden,1,HM 14A,1,38
17.10.2009,05:00,17.10.2009 05:00,17,10,2009,5,0,5.5,42.76,2.12,shallow torpor,-1,8.7,5.6,-9999,kein Tskin vorhanden,1,HM 14A,1,39
17.10.2009,06:00,17.10.2009 06:00,17,10,2009,6,0,5.1,32.44,1.61,shallow torpor,-1,8.2,5.1,-9999,kein Tskin vorhanden,1,HM 14A,1,40
17.10.2009,07:00,17.10.2009 07:00,17,10,2009,7,0,4.9,34.25,1.7,shallow torpor,-1,8.2,4.6,-9999,kein Tskin vorhanden,1,HM 14A,1,41
17.10.2009,08:00,17.10.2009 08:00,17,10,2009,8,0,4.6,32.2,1.6,shallow torpor,-1,7.7,4.6,-9999,kein Tskin vorhanden,1,HM 14A,1,42
17.10.2009,09:00,17.10.2009 09:00,17,10,2009,9,0,4.7,22.39,1.11,um arousal,-1,7.7,5.1,-9999,kein Tskin vorhanden,1,HM 14A,1,43
17.10.2009,10:00,17.10.2009 10:00,17,10,2009,10,0,5.1,17.07,0.85,shallow torpor,-1,7.7,6.1,-9999,kein Tskin vorhanden,1,HM 14A,1,44
17.10.2009,11:00,17.10.2009 11:00,17,10,2009,11,0,5.9,15.06,0.75,shallow torpor,-1,7.7,7.2,-9999,kein Tskin vorhanden,1,HM 14A,1,45
17.10.2009,12:00,17.10.2009 12:00,17,10,2009,12,0,6.7,45.22,2.25,normotherm,1,7.7,7.7,-9999,kein Tskin vorhanden,1,HM 14A,1,46
17.10.2009,14:00,17.10.2009 14:00,17,10,2009,14,0,7.1,25.64,1.14,um arousal,-1,7.1,7.5,-9999,kein Tskin vorhanden,2,HM 14B,1,47
17.10.2009,15:00,17.10.2009 15:00,17,10,2009,15,0,7.7,17.44,0.78,shallow torpor?,-1,7.6,7.7,-9999,kein Tskin vorhanden,2,HM 14B,1,48
17.10.2009,16:00,17.10.2009 16:00,17,10,2009,16,0,7.6,16.86,0.76,shallow torpor?,-1,7.6,7.7,-9999,kein Tskin vorhanden,2,HM 14B,1,49
17.10.2009,17:00,17.10.2009 17:00,17,10,2009,17,0,7.4,16.06,0.72,shallow torpor?,-1,7.6,7.5,-9999,kein Tskin vorhanden,2,HM 14B,1,50
17.10.2009,18:00,17.10.2009 18:00,17,10,2009,18,0,7.4,15.61,0.7,shallow torpor?,-1,7.6,7.7,-9999,kein Tskin vorhanden,2,HM 14B,1,51
17.10.2009,19:00,17.10.2009 19:00,17,10,2009,19,0,6.2,15.59,0.7,shallow torpor?,-1,7.6,6.7,-9999,kein Tskin vorhanden,2,HM 14B,1,52
17.10.2009,20:00,17.10.2009 20:00,17,10,2009,20,0,5.1,15.48,0.7,shallow torpor?,-1,7.6,5.7,-9999,kein Tskin vorhanden,2,HM 14B,1,53
17.10.2009,21:00,17.10.2009 21:00,17,10,2009,21,0,4.1,14,0.63,shallow torpor?,-1,7.1,4.9,-9999,kein Tskin vorhanden,2,HM 14B,1,54
17.10.2009,22:00,17.10.2009 22:00,17,10,2009,22,0,3.4,14.01,0.63,shallow torpor?,-1,6.6,3.9,-9999,kein Tskin vorhanden,2,HM 14B,1,55
17.10.2009,23:00,17.10.2009 23:00,17,10,2009,23,0,3.5,14.2,0.64,shallow torpor?,-1,6.1,3.4,-9999,kein Tskin vorhanden,2,HM 14B,1,56
18.10.2009,00:00,18.10.2009 00:00,18,10,2009,0,0,3.4,13.77,0.62,shallow torpor?,-1,5.6,3.7,-9999,kein Tskin vorhanden,2,HM 14B,1,57
18.10.2009,01:00,18.10.2009 01:00,18,10,2009,1,0,3.2,13.41,0.6,shallow torpor?,-1,5.6,3.4,-9999,kein Tskin vorhanden,2,HM 14B,1,58
18.10.2009,02:00,18.10.2009 02:00,18,10,2009,2,0,3.5,13.02,0.59,shallow torpor?,-1,5.1,3.7,-9999,kein Tskin vorhanden,2,HM 14B,1,59
18.10.2009,03:00,18.10.2009 03:00,18,10,2009,3,0,2.9,12.96,0.59,shallow torpor?,-1,4.6,3.2,-9999,kein Tskin vorhanden,2,HM 14B,1,60
18.10.2009,04:00,18.10.2009 04:00,18,10,2009,4,0,2.5,12.99,0.59,shallow torpor?,-1,4.6,2.9,-9999,kein Tskin vorhanden,2,HM 14B,1,61
18.10.2009,05:00,18.10.2009 05:00,18,10,2009,5,0,2.5,12.76,0.58,shallow torpor?,-1,4.6,2.7,-9999,kein Tskin vorhanden,2,HM 14B,1,62
18.10.2009,06:00,18.10.2009 06:00,18,10,2009,6,0,2.3,12.43,0.56,shallow torpor?,-1,4.1,2.4,-9999,kein Tskin vorhanden,2,HM 14B,1,63
18.10.2009,07:00,18.10.2009 07:00,18,10,2009,7,0,2.2,12.5,0.56,shallow torpor?,-1,4.1,2.9,-9999,kein Tskin vorhanden,2,HM 14B,1,64
18.10.2009,08:00,18.10.2009 08:00,18,10,2009,8,0,2,13.18,0.59,shallow torpor?,-1,4.1,2.1,-9999,kein Tskin vorhanden,2,HM 14B,1,65
18.10.2009,09:00,18.10.2009 09:00,18,10,2009,9,0,2.2,12.24,0.55,shallow torpor?,-1,3.6,2.1,-9999,kein Tskin vorhanden,2,HM 14B,1,66
18.10.2009,10:00,18.10.2009 10:00,18,10,2009,10,0,2.7,12.74,0.58,shallow torpor?,-1,3.6,2.7,-9999,kein Tskin vorhanden,2,HM 14B,1,67
18.10.2009,11:00,18.10.2009 11:00,18,10,2009,11,0,4.2,13.36,0.6,shallow torpor?,-1,3.6,3.9,-9999,kein Tskin vorhanden,2,HM 14B,1,68
18.10.2009,12:00,18.10.2009 12:00,18,10,2009,12,0,5.9,11.99,0.54,shallow torpor?,-1,4.1,5.4,-9999,kein Tskin vorhanden,2,HM 14B,1,69
18.10.2009,13:00,18.10.2009 13:00,18,10,2009,13,0,7.2,11.29,0.51,shallow torpor?,-1,5.1,7,-9999,kein Tskin vorhanden,2,HM 14B,1,70
18.10.2009,14:00,18.10.2009 14:00,18,10,2009,14,0,8.2,10.99,0.5,shallow torpor?,-1,6.1,7.5,-9999,kein Tskin vorhanden,2,HM 14B,1,71
21.10.2009,18:00,21.10.2009 18:00,21,10,2009,18,0,-9999,-9999,-9999,shallow torpor?,-1,8.1,7.2,-9999,kein Tskin vorhanden,4,HM 98,1,72
21.10.2009,19:00,21.10.2009 19:00,21,10,2009,19,0,7.2,36.4,1.09,shallow torpor?,-1,8.6,7.2,-9999,kein Tskin vorhanden,4,HM 98,1,73
21.10.2009,20:00,21.10.2009 20:00,21,10,2009,20,0,6.7,30.82,0.93,shallow torpor?,-1,8.6,6.1,-9999,kein Tskin vorhanden,4,HM 98,1,74
21.10.2009,21:00,21.10.2009 21:00,21,10,2009,21,0,6,30.21,0.91,shallow torpor?,-1,8.1,5.6,-9999,kein Tskin vorhanden,4,HM 98,1,75
21.10.2009,22:00,21.10.2009 22:00,21,10,2009,22,0,5.3,24.97,0.75,shallow torpor?,-1,8.1,5.6,-9999,kein Tskin vorhanden,4,HM 98,1,76
21.10.2009,23:00,21.10.2009 23:00,21,10,2009,23,0,5,35.44,1.06,shallow torpor?,-1,7.6,5.1,-9999,kein Tskin vorhanden,4,HM 98,1,77
22.10.2009,00:00,22.10.2009 00:00,22,10,2009,0,0,4.9,34.56,1.04,shallow torpor?,-1,7.6,5.1,-9999,kein Tskin vorhanden,4,HM 98,1,78
22.10.2009,01:00,22.10.2009 01:00,22,10,2009,1,0,4.8,30.82,0.93,shallow torpor?,-1,7.6,5.6,-9999,kein Tskin vorhanden,4,HM 98,1,79
22.10.2009,02:00,22.10.2009 02:00,22,10,2009,2,0,5.2,32.07,0.96,shallow torpor?,-1,7.6,5.6,-9999,kein Tskin vorhanden,4,HM 98,1,80
22.10.2009,03:00,22.10.2009 03:00,22,10,2009,3,0,5.5,36.89,1.11,shallow torpor?,-1,7.6,5.6,-9999,kein Tskin vorhanden,4,HM 98,1,81
22.10.2009,04:00,22.10.2009 04:00,22,10,2009,4,0,5.4,38.59,1.16,shallow torpor?,-1,7.6,5.6,-9999,kein Tskin vorhanden,4,HM 98,1,82
22.10.2009,05:00,22.10.2009 05:00,22,10,2009,5,0,5.6,36.2,1.09,shallow torpor?,-1,7.6,6.1,-9999,kein Tskin vorhanden,4,HM 98,1,83
22.10.2009,06:00,22.10.2009 06:00,22,10,2009,6,0,5.8,33.25,1,shallow torpor?,-1,7.6,6.1,-9999,kein Tskin vorhanden,4,HM 98,1,84
22.10.2009,07:00,22.10.2009 07:00,22,10,2009,7,0,5.6,34.8,1.05,shallow torpor?,-1,8.1,6.1,-9999,kein Tskin vorhanden,4,HM 98,1,85
22.10.2009,08:00,22.10.2009 08:00,22,10,2009,8,0,5.9,37.32,1.12,shallow torpor?,-1,8.1,6.1,-9999,kein Tskin vorhanden,4,HM 98,1,86
22.10.2009,09:00,22.10.2009 09:00,22,10,2009,9,0,6.2,38.47,1.16,shallow torpor?,-1,8.1,6.6,-9999,kein Tskin vorhanden,4,HM 98,1,87
22.10.2009,10:00,22.10.2009 10:00,22,10,2009,10,0,6.3,34.04,1.02,shallow torpor?,-1,8.1,6.6,-9999,kein Tskin vorhanden,4,HM 98,1,88
22.10.2009,11:00,22.10.2009 11:00,22,10,2009,11,0,6.4,39.5,1.19,shallow torpor?,-1,8.1,6.6,-9999,kein Tskin vorhanden,4,HM 98,1,89
22.10.2009,12:00,22.10.2009 12:00,22,10,2009,12,0,6.6,35.69,1.07,shallow torpor?,-1,8.6,6.6,-9999,kein Tskin vorhanden,4,HM 98,1,90
22.10.2009,13:00,22.10.2009 13:00,22,10,2009,13,0,6.7,35.35,1.06,shallow torpor?,-1,8.6,7.2,-9999,kein Tskin vorhanden,4,HM 98,1,91
22.10.2009,14:00,22.10.2009 14:00,22,10,2009,14,0,6.8,38.34,1.15,shallow torpor?,-1,8.6,7.2,-9999,kein Tskin vorhanden,4,HM 98,1,92
22.10.2009,15:00,22.10.2009 15:00,22,10,2009,15,0,6.9,41.47,1.25,shallow torpor?,-1,8.6,7.2,-9999,kein Tskin vorhanden,4,HM 98,1,93
22.10.2009,16:00,22.10.2009 16:00,22,10,2009,16,0,6.8,41.4,1.24,shallow torpor?,-1,8.6,7.2,-9999,kein Tskin vorhanden,4,HM 98,1,94
22.10.2009,17:00,22.10.2009 17:00,22,10,2009,17,0,6.9,47.64,1.43,shallow torpor?,0,8.6,7.2,-9999,kein Tskin vorhanden,4,HM 98,1,95
22.10.2009,18:00,22.10.2009 18:00,22,10,2009,18,0,6.8,46.15,1.39,shallow torpor?,1,8.6,7.2,-9999,kein Tskin vorhanden,4,HM 98,1,96
22.10.2009,19:00,22.10.2009 19:00,22,10,2009,19,0,6.7,47.48,1.43,normotherm,1,8.6,7.2,-9999,kein Tskin vorhanden,4,HM 98,1,97
22.10.2009,20:00,22.10.2009 20:00,22,10,2009,20,0,6.6,35.91,1.08,shallow torpor?,-1,8.6,6.6,-9999,kein Tskin vorhanden,4,HM 98,1,98
22.10.2009,21:00,22.10.2009 21:00,22,10,2009,21,0,6.6,35.45,1.06,shallow torpor?,-1,8.6,6.6,-9999,kein Tskin vorhanden,4,HM 98,1,99
22.10.2009,22:00,22.10.2009 22:00,22,10,2009,22,0,6.4,16.18,0.49,shallow torpor?,-1,8.1,6.6,-9999,kein Tskin vorhanden,4,HM 98,1,100
22.10.2009,23:00,22.10.2009 23:00,22,10,2009,23,0,6.5,32.45,0.97,shallow torpor?,-1,8.1,6.6,-9999,kein Tskin vorhanden,4,HM 98,1,101
23.10.2009,00:00,23.10.2009 00:00,23,10,2009,0,0,6.4,46.31,1.39,normotherm,1,8.1,6.6,-9999,kein Tskin vorhanden,4,HM 98,1,102
23.10.2009,01:00,23.10.2009 01:00,23,10,2009,1,0,6.4,48.1,1.44,normotherm,1,8.1,6.6,-9999,kein Tskin vorhanden,4,HM 98,1,103
23.10.2009,02:00,23.10.2009 02:00,23,10,2009,2,0,6.4,39.66,1.19,shallow torpor?,-1,8.1,6.6,-9999,kein Tskin vorhanden,4,HM 98,1,104
23.10.2009,03:00,23.10.2009 03:00,23,10,2009,3,0,6.3,38.4,1.15,shallow torpor?,-1,8.1,6.6,-9999,kein Tskin vorhanden,4,HM 98,1,105
23.10.2009,04:00,23.10.2009 04:00,23,10,2009,4,0,6.1,39.72,1.19,shallow torpor?,-1,8.1,6.6,-9999,kein Tskin vorhanden,4,HM 98,1,106
23.10.2009,05:00,23.10.2009 05:00,23,10,2009,5,0,6,37.36,1.12,shallow torpor?,-1,8.1,6.6,-9999,kein Tskin vorhanden,4,HM 98,1,107
23.10.2009,06:00,23.10.2009 06:00,23,10,2009,6,0,5.8,22.63,0.68,shallow torpor?,-1,8.1,6.1,-9999,kein Tskin vorhanden,4,HM 98,1,108
23.10.2009,07:00,23.10.2009 07:00,23,10,2009,7,0,5.6,33.86,1.02,shallow torpor?,-1,8.1,6.1,-9999,kein Tskin vorhanden,4,HM 98,1,109
23.10.2009,08:00,23.10.2009 08:00,23,10,2009,8,0,5.6,26.41,0.79,shallow torpor?,-1,8.1,6.1,-9999,kein Tskin vorhanden,4,HM 98,1,110
23.10.2009,09:00,23.10.2009 09:00,23,10,2009,9,0,5.5,30.44,0.91,shallow torpor?,-1,8.1,6.1,-9999,kein Tskin vorhanden,4,HM 98,1,111
23.10.2009,10:00,23.10.2009 10:00,23,10,2009,10,0,5.6,27.03,0.81,shallow torpor?,-1,7.6,6.1,-9999,kein Tskin vorhanden,4,HM 98,1,112
23.10.2009,11:00,23.10.2009 11:00,23,10,2009,11,0,6.1,18.04,0.54,torpor nach Normothermie?,0,7.6,6.6,-9999,kein Tskin vorhanden,4,HM 98,1,113
23.10.2009,12:00,23.10.2009 12:00,23,10,2009,12,0,6.7,14.91,0.45,shallow torpor,-1,7.6,6.6,-9999,kein Tskin vorhanden,4,HM 98,1,114
21.10.2009,18:00,21.10.2009 18:00,21,10,2009,18,0,-9999,-9999,-9999,kein Wert,1,10.6,7.2,-9999,kein Tskin vorhanden,5,HM 21,2,115
21.10.2009,19:00,21.10.2009 19:00,21,10,2009,19,0,8.2,25.95,0.83,raus + rein,-1,9.1,7.2,-9999,kein Tskin vorhanden,5,HM 21,2,116
21.10.2009,20:00,21.10.2009 20:00,21,10,2009,20,0,8.3,74.05,2.37,"normotherm, aktiv",1,11.1,6.1,-9999,kein Tskin vorhanden,5,HM 21,2,117
21.10.2009,21:00,21.10.2009 21:00,21,10,2009,21,0,8.1,111.72,3.57,normotherm,1,12.1,5.6,-9999,kein Tskin vorhanden,5,HM 21,2,118
21.10.2009,22:00,21.10.2009 22:00,21,10,2009,22,0,7.7,74.69,2.39,"normotherm, aktiv",1,12.6,5.6,-9999,kein Tskin vorhanden,5,HM 21,2,119
21.10.2009,23:00,21.10.2009 23:00,21,10,2009,23,0,7.5,105.43,3.37,normotherm,1,12.1,5.1,-9999,kein Tskin vorhanden,5,HM 21,2,120
22.10.2009,00:00,22.10.2009 00:00,22,10,2009,0,0,7.2,90.02,2.88,normotherm,1,14.6,5.1,-9999,kein Tskin vorhanden,5,HM 21,2,121
22.10.2009,01:00,22.10.2009 01:00,22,10,2009,1,0,7.1,98.43,3.14,normotherm,1,13.1,5.6,-9999,kein Tskin vorhanden,5,HM 21,2,122
22.10.2009,02:00,22.10.2009 02:00,22,10,2009,2,0,7.1,93.22,2.98,normotherm,1,13.1,5.6,-9999,kein Tskin vorhanden,5,HM 21,2,123
22.10.2009,03:00,22.10.2009 03:00,22,10,2009,3,0,7.2,108.76,3.47,normotherm,1,12.6,5.6,-9999,kein Tskin vorhanden,5,HM 21,2,124
22.10.2009,04:00,22.10.2009 04:00,22,10,2009,4,0,7.3,119.27,3.81,normotherm,1,13.1,5.6,-9999,kein Tskin vorhanden,5,HM 21,2,125
22.10.2009,05:00,22.10.2009 05:00,22,10,2009,5,0,7.3,42.55,1.36,MR sinkt,-1,11.6,6.1,-9999,kein Tskin vorhanden,5,HM 21,2,126
22.10.2009,06:00,22.10.2009 06:00,22,10,2009,6,0,7.5,4.98,0.16,um arousal,-1,10.1,6.1,-9999,kein Tskin vorhanden,5,HM 21,2,127
22.10.2009,07:00,22.10.2009 07:00,22,10,2009,7,0,7.5,2.75,0.08,torpor,0,8.6,6.1,-9999,kein Tskin vorhanden,5,HM 21,2,128
22.10.2009,08:00,22.10.2009 08:00,22,10,2009,8,0,7.6,2.56,0.07,torpor,0,8.1,6.1,-9999,kein Tskin vorhanden,5,HM 21,2,129
22.10.2009,09:00,22.10.2009 09:00,22,10,2009,9,0,7.7,1.87,0.05,torpor,0,7.6,6.6,-9999,kein Tskin vorhanden,5,HM 21,2,130
22.10.2009,10:00,22.10.2009 10:00,22,10,2009,10,0,7.9,2.39,0.07,torpor,0,7.1,6.6,-9999,kein Tskin vorhanden,5,HM 21,2,131
22.10.2009,11:00,22.10.2009 11:00,22,10,2009,11,0,8,2.14,0.07,torpor,0,7.1,6.6,-9999,kein Tskin vorhanden,5,HM 21,2,132
22.10.2009,12:00,22.10.2009 12:00,22,10,2009,12,0,8.2,2.08,0.07,torpor,0,7.1,6.6,-9999,kein Tskin vorhanden,5,HM 21,2,133
22.10.2009,13:00,22.10.2009 13:00,22,10,2009,13,0,8.3,2.17,0.07,torpor,0,7.1,7.2,-9999,kein Tskin vorhanden,5,HM 21,2,134
22.10.2009,14:00,22.10.2009 14:00,22,10,2009,14,0,8.4,1.83,0.06,torpor,0,6.6,7.2,-9999,kein Tskin vorhanden,5,HM 21,2,135
22.10.2009,15:00,22.10.2009 15:00,22,10,2009,15,0,8.5,2.09,0.07,torpor,0,7.1,7.2,-9999,kein Tskin vorhanden,5,HM 21,2,136
22.10.2009,16:00,22.10.2009 16:00,22,10,2009,16,0,8.6,1.78,0.06,torpor,0,7.1,7.2,-9999,kein Tskin vorhanden,5,HM 21,2,137
22.10.2009,17:00,22.10.2009 17:00,22,10,2009,17,0,8.6,3.25,0.1,um arousal,-1,7.1,7.2,-9999,kein Tskin vorhanden,5,HM 21,2,138
22.10.2009,18:00,22.10.2009 18:00,22,10,2009,18,0,8.7,62.01,1.98,MR steigt,1,7.1,7.2,-9999,kein Tskin vorhanden,5,HM 21,2,139
22.10.2009,19:00,22.10.2009 19:00,22,10,2009,19,0,8.7,135.25,4.32,arousal,1,9.6,7.2,-9999,kein Tskin vorhanden,5,HM 21,2,140
22.10.2009,20:00,22.10.2009 20:00,22,10,2009,20,0,8.6,123.64,3.95,arousal,1,11.6,6.6,-9999,kein Tskin vorhanden,5,HM 21,2,141
22.10.2009,21:00,22.10.2009 21:00,22,10,2009,21,0,8.6,39.47,1.26,um arousal,-1,11.1,6.6,-9999,kein Tskin vorhanden,5,HM 21,2,142
22.10.2009,22:00,22.10.2009 22:00,22,10,2009,22,0,8.5,5.47,0.17,um arousal,-1,9.6,6.6,-9999,kein Tskin vorhanden,5,HM 21,2,143
22.10.2009,23:00,22.10.2009 23:00,22,10,2009,23,0,8.5,3.43,0.11,um arousal,-1,9.1,6.6,-9999,kein Tskin vorhanden,5,HM 21,2,144
23.10.2009,00:00,23.10.2009 00:00,23,10,2009,0,0,8.5,2.99,0.1,um arousal,-1,8.1,6.6,-9999,kein Tskin vorhanden,5,HM 21,2,145
23.10.2009,01:00,23.10.2009 01:00,23,10,2009,1,0,8.5,2.57,0.08,um arousal,-1,8.1,6.6,-9999,kein Tskin vorhanden,5,HM 21,2,146
23.10.2009,02:00,23.10.2009 02:00,23,10,2009,2,0,8.4,2.26,0.07,torpor,0,7.6,6.6,-9999,kein Tskin vorhanden,5,HM 21,2,147
23.10.2009,03:00,23.10.2009 03:00,23,10,2009,3,0,8.5,2.15,0.07,torpor,0,7.6,6.6,-9999,kein Tskin vorhanden,5,HM 21,2,148
23.10.2009,04:00,23.10.2009 04:00,23,10,2009,4,0,8.5,2.11,0.07,torpor,0,7.1,6.6,-9999,kein Tskin vorhanden,5,HM 21,2,149
23.10.2009,05:00,23.10.2009 05:00,23,10,2009,5,0,8.4,2.22,0.07,torpor,0,7.1,6.6,-9999,kein Tskin vorhanden,5,HM 21,2,150
23.10.2009,06:00,23.10.2009 06:00,23,10,2009,6,0,8.3,2.3,0.07,torpor,0,7.1,6.1,-9999,kein Tskin vorhanden,5,HM 21,2,151
23.10.2009,07:00,23.10.2009 07:00,23,10,2009,7,0,8.3,2.31,0.07,torpor,0,7.1,6.1,-9999,kein Tskin vorhanden,5,HM 21,2,152
23.10.2009,08:00,23.10.2009 08:00,23,10,2009,8,0,8.3,2.25,0.07,torpor,0,6.6,6.1,-9999,kein Tskin vorhanden,5,HM 21,2,153
23.10.2009,09:00,23.10.2009 09:00,23,10,2009,9,0,8.2,2.35,0.07,torpor,0,6.6,6.1,-9999,kein Tskin vorhanden,5,HM 21,2,154
23.10.2009,10:00,23.10.2009 10:00,23,10,2009,10,0,8.1,2.29,0.07,torpor,0,6.6,6.1,-9999,kein Tskin vorhanden,5,HM 21,2,155
23.10.2009,11:00,23.10.2009 11:00,23,10,2009,11,0,8.2,2.12,0.07,torpor,0,6.6,6.6,-9999,kein Tskin vorhanden,5,HM 21,2,156
23.10.2009,12:00,23.10.2009 12:00,23,10,2009,12,0,8.4,2.27,0.07,torpor,0,6.6,6.6,-9999,kein Tskin vorhanden,5,HM 21,2,157
23.10.2009,14:00,23.10.2009 14:00,23,10,2009,14,0,-9999,-9999,-9999,torpor,0,6.6,7.2,-9999,kein Tskin vorhanden,7,HM 23,2,158
23.10.2009,15:00,23.10.2009 15:00,23,10,2009,15,0,7.3,1.43,0.04,torpor,0,6.6,7.2,-9999,kein Tskin vorhanden,7,HM 23,2,159
23.10.2009,16:00,23.10.2009 16:00,23,10,2009,16,0,7.6,1.44,0.04,torpor,0,6.6,7.2,-9999,kein Tskin vorhanden,7,HM 23,2,160
23.10.2009,17:00,23.10.2009 17:00,23,10,2009,17,0,7.6,1.24,0.04,torpor,0,6.6,7.7,-9999,kein Tskin vorhanden,7,HM 23,2,161
23.10.2009,18:00,23.10.2009 18:00,23,10,2009,18,0,7.6,1.33,0.04,torpor,0,7.2,7.7,-9999,kein Tskin vorhanden,7,HM 23,2,162
23.10.2009,19:00,23.10.2009 19:00,23,10,2009,19,0,7.4,1.52,0.04,torpor,0,7.2,7.2,-9999,kein Tskin vorhanden,7,HM 23,2,163
23.10.2009,20:00,23.10.2009 20:00,23,10,2009,20,0,7.2,1.57,0.05,torpor,0,7.2,7.2,-9999,kein Tskin vorhanden,7,HM 23,2,164
23.10.2009,21:00,23.10.2009 21:00,23,10,2009,21,0,6.8,2.14,0.06,torpor,0,7.2,6.6,-9999,kein Tskin vorhanden,7,HM 23,2,165
23.10.2009,22:00,23.10.2009 22:00,23,10,2009,22,0,6.3,2.17,0.06,torpor,0,7.2,6.1,-9999,kein Tskin vorhanden,7,HM 23,2,166
23.10.2009,23:00,23.10.2009 23:00,23,10,2009,23,0,6.1,1.61,0.05,torpor,0,7.2,6.1,-9999,kein Tskin vorhanden,7,HM 23,2,167
24.10.2009,00:00,24.10.2009 00:00,24,10,2009,0,0,6.1,1.42,0.04,torpor,0,7.2,6.1,-9999,kein Tskin vorhanden,7,HM 23,2,168
24.10.2009,01:00,24.10.2009 01:00,24,10,2009,1,0,6.3,1.4,0.04,torpor,0,6.6,6.1,-9999,kein Tskin vorhanden,7,HM 23,2,169
24.10.2009,02:00,24.10.2009 02:00,24,10,2009,2,0,6.2,1.31,0.04,torpor,0,6.6,6.6,-9999,kein Tskin vorhanden,7,HM 23,2,170
24.10.2009,03:00,24.10.2009 03:00,24,10,2009,3,0,6.3,1.1,0.03,torpor,0,6.6,6.6,-9999,kein Tskin vorhanden,7,HM 23,2,171
24.10.2009,04:00,24.10.2009 04:00,24,10,2009,4,0,6.3,1.33,0.04,torpor,0,6.6,6.6,-9999,kein Tskin vorhanden,7,HM 23,2,172
24.10.2009,05:00,24.10.2009 05:00,24,10,2009,5,0,6.3,1.16,0.03,torpor,0,6.6,6.6,-9999,kein Tskin vorhanden,7,HM 23,2,173
24.10.2009,06:00,24.10.2009 06:00,24,10,2009,6,0,6.5,1.09,0.03,torpor,0,6.6,6.6,-9999,kein Tskin vorhanden,7,HM 23,2,174
24.10.2009,07:00,24.10.2009 07:00,24,10,2009,7,0,6.6,1.01,0.03,torpor,0,6.6,7.2,-9999,kein Tskin vorhanden,7,HM 23,2,175
24.10.2009,08:00,24.10.2009 08:00,24,10,2009,8,0,6.7,1.29,0.04,torpor,0,6.6,7.2,-9999,kein Tskin vorhanden,7,HM 23,2,176
24.10.2009,09:00,24.10.2009 09:00,24,10,2009,9,0,6.7,1.1,0.03,torpor,0,6.6,7.2,-9999,kein Tskin vorhanden,7,HM 23,2,177
24.10.2009,10:00,24.10.2009 10:00,24,10,2009,10,0,7,1.21,0.04,torpor,0,6.6,7.2,-9999,kein Tskin vorhanden,7,HM 23,2,178
24.10.2009,11:00,24.10.2009 11:00,24,10,2009,11,0,7.2,1.28,0.04,torpor,0,7.2,7.7,-9999,kein Tskin vorhanden,7,HM 23,2,179
24.10.2009,12:00,24.10.2009 12:00,24,10,2009,12,0,7.5,1.47,0.04,torpor,0,7.2,7.7,-9999,kein Tskin vorhanden,7,HM 23,2,180
24.10.2009,13:00,24.10.2009 13:00,24,10,2009,13,0,7.8,1.61,0.05,torpor,0,7.2,8.2,-9999,kein Tskin vorhanden,7,HM 23,2,181
24.10.2009,14:00,24.10.2009 14:00,24,10,2009,14,0,8.4,1.62,0.05,torpor,0,7.2,8.2,-9999,kein Tskin vorhanden,7,HM 23,2,182
24.10.2009,15:00,24.10.2009 15:00,24,10,2009,15,0,8.7,1.65,0.05,torpor,0,7.7,8.7,-9999,kein Tskin vorhanden,7,HM 23,2,183
24.10.2009,16:00,24.10.2009 16:00,24,10,2009,16,0,8.8,1.98,0.06,torpor,0,7.7,8.7,-9999,kein Tskin vorhanden,7,HM 23,2,184
24.10.2009,17:00,24.10.2009 17:00,24,10,2009,17,0,8.5,1.51,0.04,torpor,0,8.2,8.7,-9999,kein Tskin vorhanden,7,HM 23,2,185
24.10.2009,18:00,24.10.2009 18:00,24,10,2009,18,0,8.3,1.25,0.04,torpor,0,8.2,8.7,-9999,kein Tskin vorhanden,7,HM 23,2,186
